_id,Canton,Circuito,Distrito,Edad,Estado Civil,Fecha Infracción,Hora Infracción,Nacionalidad,Provincia,Sexo,Zona,tipo_muert_matriz
698,BOLIVAR,CALCETA SUR,BOLIVAR JUNIN,37,SOLTERO,2014-07-28T00:00:00,2015-12-02T00:00:00,ECUADOR,MANABI,MASCULINO,ZONA 4,Asesinatos
699,ATACAMES,TONCHIGUE,ATACAMES,23,SOLTERO,2014-07-08T00:00:00,2015-12-02T00:00:00,ECUADOR,ESMERALDAS,MASCULINO,ZONA 1,Asesinatos
700,MANTA,TARQUI,MANTA,30,CASADO,2014-03-22T00:00:00,2015-12-02T13:14:00,ECUADOR,MANABI,FEMENINO,ZONA 4,Asesinatos
701,BABAHOYO,MATA DE CACAO,BABAHOYO,34,SOLTERO,2014-02-28T00:00:00,2015-12-02T21:45:00,ECUADOR,LOS_RIOS,MASCULINO,ZONA 5,Asesinatos
702,SUCUA,SUCUA,CENTRO SUR,59,CASADO,2014-11-03T00:00:00,2015-12-02T14:30:00,ECUADOR,MORONA_SANTIAGO,FEMENINO,ZONA 6,Asesinatos
703,QUEVEDO,GALO PLAZA,QUEVEDO,44,CASADO,2014-07-08T00:00:00,2015-12-02T21:35:00,ECUADOR,LOS_RIOS,MASCULINO,ZONA 5,Asesinatos
704,ESMERALDAS,BELLAVISTA NORTE,ESMERALDAS,25,SOLTERO,2014-08-08T00:00:00,2015-12-02T00:00:00,ECUADOR,ESMERALDAS,MASCULINO,ZONA 1,Homicidios
705,EL_TRIUNFO,EL TRIUNFO ESTE,EL TRIUNFO BUCAY,38,CASADO,2014-06-08T00:00:00,2015-12-02T21:30:00,ECUADOR,GUAYAS,MASCULINO,ZONA 5,Asesinatos
706,GUAYAQUIL,BATALLON DEL SUBURBIO,PORTETE,31,SOLTERO,2014-08-08T00:00:00,2015-12-02T02:00:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Asesinatos
707,RIOBAMBA,PUNIN,RIOBAMBA,2,SOLTERO,2014-08-08T00:00:00,2015-12-02T12:00:00,ECUADOR,CHIMBORAZO,FEMENINO,ZONA 3,Asesinatos
708,SAMBORONDON,TARIFA,SAMBORONDON,19,SOLTERO,2014-08-08T00:00:00,2015-12-02T11:15:00,ECUADOR,GUAYAS,FEMENINO,ZONA 8,Homicidios
709,GUAYAQUIL,POSORJA,PROGRESO,18,SOLTERO,2014-09-08T00:00:00,2015-12-02T06:30:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Homicidios
710,QUININDE,LA SEXTA,QUININDE,44,SOLTERO,2014-08-08T00:00:00,2015-12-02T13:00:00,ECUADOR,ESMERALDAS,MASCULINO,ZONA 1,Asesinatos
711,CUENCA,MONAY,CUENCA SUR,30,CASADO,2014-09-08T00:00:00,2015-12-02T05:00:00,ECUADOR,AZUAY,MASCULINO,ZONA 6,Homicidios
712,URDANETA,PIJULLO,PUEBLOVIEJO,20,SOLTERO,2014-09-08T00:00:00,2015-12-02T17:40:00,ECUADOR,LOS_RIOS,FEMENINO,ZONA 5,Asesinatos
713,GUAYAQUIL,FLORIDA,FLORIDA,34,UNION LIBRE,2014-10-08T00:00:00,2015-12-02T02:20:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Sicariatos
714,TULCAN,JULIO ANDRADE,TULCAN,31,SOLTERO,2014-08-08T00:00:00,2015-12-02T22:00:00,ECUADOR,CARCHI,MASCULINO,ZONA 1,Asesinatos
715,PORTOVIEJO,EL FLORON,PORTOVIEJO,27,SOLTERO,2014-10-08T00:00:00,2015-12-02T20:30:00,ECUADOR,MANABI,MASCULINO,ZONA 4,Asesinatos
716,CUENCA,QUINGEO,CUENCA SUR,16,SOLTERO,2014-10-08T00:00:00,2015-12-02T23:20:00,ECUADOR,AZUAY,MASCULINO,ZONA 6,Asesinatos
717,LA_CONCORDIA,MONTE REY,LA CONCORDIA,21,SOLTERO,2014-10-08T00:00:00,2015-12-02T04:00:00,ECUADOR,SANTO_DOMINGO_DE_LOS_TSACHILAS,MASCULINO,ZONA 4,Sicariatos
718,GUAYAQUIL,SALINAS,PORTETE,45,CASADO,2014-02-23T00:00:00,2015-12-02T11:00:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Homicidios
719,LAGO_AGRIO,GENERAL FARFAN,LAGO AGRIO,45,CASADO,2014-11-08T00:00:00,2015-12-02T17:00:00,ECUADOR,SUCUMBIOS,MASCULINO,ZONA 1,Asesinatos
720,RIOBAMBA,PUCARA,RIOBAMBA,39,CASADO,2014-12-08T00:00:00,2015-12-02T08:00:00,ECUADOR,CHIMBORAZO,FEMENINO,ZONA 3,Femicidios
721,GUAYAQUIL,CRISTO DEL CONSUELO,9 DE OCTUBRE,16,SOLTERO,2014-02-16T00:00:00,2015-12-02T00:30:00,ECUADOR,GUAYAS,FEMENINO,ZONA 8,Asesinatos
722,GUAYAQUIL,ESTEROS,ESTEROS,53,CASADO,2014-08-13T00:00:00,2015-12-02T05:10:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Asesinatos
723,SALITRE,SALITRE NORTE,SALITRE,41,SOLTERO,2014-04-25T00:00:00,2015-12-02T10:00:00,ECUADOR,GUAYAS,FEMENINO,ZONA 5,Asesinatos
724,MANTA,CENTRO,MANTA,17,SOLTERO,2014-08-13T00:00:00,2015-12-02T20:30:00,ECUADOR,MANABI,MASCULINO,ZONA 4,Asesinatos
725,IBARRA,COMPLEJO DEPORTIVO,CIUDAD BLANCA,22,SOLTERO,2014-08-13T00:00:00,2015-12-02T12:00:00,ECUADOR,IMBABURA,FEMENINO,ZONA 1,Asesinatos
726,QUEVEDO,LA MERCED,QUEVEDO,14,UNION LIBRE,2014-02-18T00:00:00,2015-12-02T08:00:00,ECUADOR,LOS_RIOS,MASCULINO,ZONA 5,Homicidios
727,GUAYAQUIL,FLORESTA,SUR,24,SOLTERO,2014-08-13T00:00:00,2015-12-02T10:15:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Asesinatos
728,GUAYAQUIL,FLORESTA,SUR,20,SOLTERO,2014-12-01T00:00:00,2015-12-02T03:30:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Asesinatos
729,GUAYAQUIL,URDESA,MODELO,52,CASADO,2014-08-14T00:00:00,2015-12-02T01:00:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Asesinatos
730,PASTAZA,FATIMA,PASTAZA,72,CASADO,2014-08-14T00:00:00,2015-12-02T11:00:00,ECUADOR,PASTAZA,MASCULINO,ZONA 3,Asesinatos
731,RIO_VERDE,PALESTINA,RIO VERDE,53,SOLTERO,2014-08-13T00:00:00,2015-12-02T16:20:00,ECUADOR,ESMERALDAS,MASCULINO,ZONA 1,Asesinatos
733,RIO_VERDE,PALESTINA,RIO VERDE,20,NO DETERMINADO,2014-08-13T00:00:00,2015-12-02T16:00:00,ECUADOR,ESMERALDAS,MASCULINO,ZONA 1,Asesinatos
734,RIO_VERDE,PALESTINA,RIO VERDE,20,SOLTERO,2014-08-13T00:00:00,2015-12-02T16:00:00,ECUADOR,ESMERALDAS,MASCULINO,ZONA 1,Asesinatos
735,RIO_VERDE,PALESTINA,RIO VERDE,28,SOLTERO,2014-08-13T00:00:00,2015-12-02T16:00:00,ECUADOR,ESMERALDAS,MASCULINO,ZONA 1,Asesinatos
736,RIO_VERDE,PALESTINA,RIO VERDE,24,SOLTERO,2014-08-13T00:00:00,2015-12-02T16:00:00,ECUADOR,ESMERALDAS,MASCULINO,ZONA 1,Asesinatos
737,SAMBORONDON,TARIFA,SAMBORONDON,58,SOLTERO,2014-08-15T00:00:00,2015-12-02T17:30:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Asesinatos
738,QUININDE,MALIMPIA,QUININDE,27,SOLTERO,2014-08-15T00:00:00,2015-12-02T23:00:00,ECUADOR,ESMERALDAS,MASCULINO,ZONA 1,Homicidios
739,ALAUSI,HUIGRA,ALAUSI,60,CASADO,2014-08-15T00:00:00,2015-12-02T12:10:00,ECUADOR,CHIMBORAZO,MASCULINO,ZONA 3,Asesinatos
740,QUITO,CARCELEN,LA DELICIA,25,UNION LIBRE,2014-08-16T00:00:00,2015-12-02T03:00:00,ECUADOR,PICHINCHA,MASCULINO,ZONA 9,Homicidios
741,QUITO,CHIMBACALLE,ELOY ALFARO,43,CASADO,2014-08-17T00:00:00,2015-12-02T21:00:00,ECUADOR,PICHINCHA,MASCULINO,ZONA 9,Homicidios
742,GUAYAQUIL,PORTETE,PORTETE,34,SOLTERO,2014-08-17T00:00:00,2015-12-02T06:00:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Asesinatos
743,ALFREDO_BAQUERIZO_MORENO_(_JUJAN_),JUJAN OESTE,JUJAN SIMON BOLIVAR,30,SOLTERO,2014-08-17T00:00:00,2015-12-02T16:00:00,ECUADOR,GUAYAS,FEMENINO,ZONA 5,Homicidios
744,RIO_VERDE,MONTALVO,RIO VERDE,40,CASADO,2014-08-17T00:00:00,2015-12-02T17:00:00,ECUADOR,ESMERALDAS,MASCULINO,ZONA 1,Asesinatos
745,OTAVALO,GONZALEZ,VALLE DEL AMANECER,29,SOLTERO,2014-08-17T00:00:00,2015-12-02T23:30:00,ECUADOR,IMBABURA,MASCULINO,ZONA 1,Asesinatos
746,GUAYAQUIL,PASCUALES,PASCUALES,22,SOLTERO,2014-08-19T00:00:00,2015-12-02T05:00:00,ECUADOR,GUAYAS,FEMENINO,ZONA 8,Femicidios
747,QUININDE,VICHE,QUININDE,80,SOLTERO,2014-08-19T00:00:00,2015-12-02T06:00:00,ECUADOR,ESMERALDAS,MASCULINO,ZONA 1,Asesinatos
748,ESMERALDAS,BELLAVISTA NORTE,ESMERALDAS,34,SOLTERO,2014-08-19T00:00:00,2015-12-02T19:40:00,ECUADOR,ESMERALDAS,MASCULINO,ZONA 1,Homicidios
749,GUAYAQUIL,POSORJA,PROGRESO,22,SOLTERO,2014-08-19T00:00:00,2015-12-02T11:00:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Asesinatos
750,EL_EMPALME,EMPALME CENTRO,EL EMPALME,27,SOLTERO,2014-08-19T00:00:00,2015-12-02T23:30:00,ECUADOR,GUAYAS,MASCULINO,ZONA 5,Asesinatos
751,MEJIA,PASOCHOA,RUMIÑAHUI - MEJIA,14,SOLTERO,2014-08-17T00:00:00,2015-12-02T23:01:00,ECUADOR,PICHINCHA,MASCULINO,ZONA 2,Asesinatos
752,CHIMBO,MAGDALENA,SAN MIGUEL,59,DIVORCIADO,2014-08-13T00:00:00,2015-12-02T06:00:00,ECUADOR,BOLIVAR,MASCULINO,ZONA 5,Asesinatos
753,GUAYAQUIL,SUBURBIO,PORTETE,19,SOLTERO,2014-08-21T00:00:00,2015-12-02T22:30:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Asesinatos
754,MANTA,LOS ESTEROS,MANTA,31,SOLTERO,2014-08-22T00:00:00,2015-12-02T15:00:00,ECUADOR,MANABI,MASCULINO,ZONA 4,Asesinatos
755,QUITO,LA BOTA,LA DELICIA,32,SOLTERO,2014-08-23T00:00:00,2015-12-02T12:10:00,ECUADOR,PICHINCHA,MASCULINO,ZONA 9,Homicidios
756,GUAYAQUIL,CISNE,PORTETE,35,SOLTERO,2014-08-23T00:00:00,2015-12-02T22:09:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Sicariatos
757,ESMERALDAS,AIRE LIBRE,ESMERALDAS,37,SOLTERO,2014-08-24T00:00:00,2015-12-02T06:30:00,ECUADOR,ESMERALDAS,FEMENINO,ZONA 1,Femicidios
758,GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,29,SOLTERO,2014-08-23T00:00:00,2015-12-02T11:35:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Asesinatos
759,QUITO,QUITUMBE,QUITUMBE,33,SOLTERO,2014-08-24T00:00:00,2015-12-02T03:30:00,ECUADOR,PICHINCHA,MASCULINO,ZONA 9,Homicidios
760,URDANETA,RICAURTE,PUEBLOVIEJO,,NO DETERMINADO,2014-08-23T00:00:00,2015-12-02T11:00:00,NO DETERMINADO,LOS_RIOS,MASCULINO,ZONA 5,Asesinatos
761,OTAVALO,LA CASCADA,VALLE DEL AMANECER,34,CASADO,2014-08-24T00:00:00,2015-12-02T23:00:00,ECUADOR,IMBABURA,MASCULINO,ZONA 1,Asesinatos
762,MILAGRO,CENTRO,MILAGRO,36,SOLTERO,2014-08-24T00:00:00,2015-12-02T22:00:00,ECUADOR,GUAYAS,MASCULINO,ZONA 5,Homicidios
763,SAN_MIGUEL_DE_SALCEDO,MULALILLO,SALCEDO,17,SOLTERO,2014-08-26T00:00:00,2015-12-02T04:00:00,ECUADOR,COTOPAXI,MASCULINO,ZONA 3,Asesinatos
764,EL_PIEDRERO,EL PIEDRERO,EL PIEDRERO,52,CASADO,2014-08-20T00:00:00,2015-12-02T09:20:00,ECUADOR,CANAR,MASCULINO,ZONA NO DELIMITADA,Asesinatos
765,SANTA_ANA,SAN PABLO DE PUEBLO NUEVO,24 DE MAYO,48,SOLTERO,2014-08-26T00:00:00,2015-12-02T20:30:00,ECUADOR,MANABI,MASCULINO,ZONA 4,Asesinatos
766,QUITO,SAN JUAN,MANUELA SAENZ,34,SOLTERO,2014-08-25T00:00:00,2015-12-02T04:00:00,ECUADOR,PICHINCHA,MASCULINO,ZONA 9,Homicidios
767,QUITO,SAN ISIDRO DEL INCA,EUGENIO ESPEJO,46,DIVORCIADO,2014-08-27T00:00:00,2015-12-02T19:40:00,ECUADOR,PICHINCHA,FEMENINO,ZONA 9,Homicidios
768,NOBOL,NOBOL,DAULE,51,NO DETERMINADO,2014-08-14T00:00:00,2015-12-02T00:00:00,ECUADOR,GUAYAS,FEMENINO,ZONA 5,Femicidios
770,QUEVEDO,LA MERCED,QUEVEDO,28,CASADO,2014-08-29T00:00:00,2015-12-02T08:34:00,ECUADOR,LOS_RIOS,MASCULINO,ZONA 5,Asesinatos
771,QUITO,CARAPUNGO,CALDERON,25,SOLTERO,2014-08-30T00:00:00,2015-12-02T12:10:00,ECUADOR,PICHINCHA,MASCULINO,ZONA 9,Homicidios
772,QUITO,CENTRO HISTORICO,MANUELA SAENZ,20,SOLTERO,2014-08-30T00:00:00,2015-12-02T21:47:00,ECUADOR,PICHINCHA,MASCULINO,ZONA 9,Homicidios
773,CUENCA,YANUNCAY,CUENCA SUR,37,SOLTERO,2014-08-30T00:00:00,2015-12-02T22:00:00,ECUADOR,AZUAY,FEMENINO,ZONA 6,Homicidios
774,GUAYAQUIL,CRISTO DEL CONSUELO,9 DE OCTUBRE,27,SOLTERO,2014-08-30T00:00:00,2015-12-02T23:30:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Asesinatos
775,QUITO,CENTRO HISTORICO,MANUELA SAENZ,20,SOLTERO,2014-08-31T00:00:00,2015-12-02T12:30:00,ECUADOR,PICHINCHA,MASCULINO,ZONA 9,Homicidios
776,IBARRA,LA FLORIDA,CIUDAD BLANCA,43,NO DETERMINADO,2014-08-30T00:00:00,2015-12-02T10:06:00,COLOMBIA,IMBABURA,MASCULINO,ZONA 1,Homicidios
777,QUITO,CARAPUNGO,CALDERON,25,CASADO,2014-08-31T00:00:00,2015-12-02T05:20:00,ECUADOR,PICHINCHA,MASCULINO,ZONA 9,Homicidios
778,CUENCA,MACHANGARA,CUENCA NORTE,26,CASADO,2014-08-31T00:00:00,2015-12-02T04:30:00,ECUADOR,AZUAY,MASCULINO,ZONA 6,Homicidios
779,GUAYAQUIL,BASTION POPULAR NORTE,PASCUALES,31,SOLTERO,2014-08-31T00:00:00,2015-12-02T08:15:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Asesinatos
780,ELOY_ALFARO,BORBON,ELOY ALFARO,36,UNION LIBRE,2014-08-30T00:00:00,2015-12-02T10:00:00,ECUADOR,ESMERALDAS,MASCULINO,ZONA 1,Asesinatos
781,LOJA,EL VALLE,LOJA,23,SOLTERO,2014-08-30T00:00:00,2015-12-02T02:00:00,ECUADOR,LOJA,MASCULINO,ZONA 7,Asesinatos
782,ATACAMES,ATACAMES,ATACAMES,24,SOLTERO,2014-08-31T00:00:00,2015-12-02T06:00:00,ECUADOR,ESMERALDAS,FEMENINO,ZONA 1,Homicidios
783,GUAYAQUIL,UNION DE BANANEROS,SUR,31,SOLTERO,2014-08-31T00:00:00,2015-12-02T17:00:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Asesinatos
784,GUAYAQUIL,UNION DE BANANEROS,SUR,46,DIVORCIADO,2014-08-31T00:00:00,2015-12-02T23:50:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Sicariatos
785,LAGO_AGRIO,NUEVO SUCUMBIOS,LAGO AGRIO,22,SOLTERO,2014-03-09T00:00:00,2015-12-02T01:30:00,ECUADOR,SUCUMBIOS,MASCULINO,ZONA 1,Homicidios
786,DURAN,LA HERRADURA,DURAN,35,CASADO,2014-10-08T00:00:00,2015-12-02T04:00:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Homicidios
787,CHUNCHI,CHUNCHI,ALAUSI,50,VIUDO,2014-07-17T00:00:00,2015-12-02T09:00:00,ECUADOR,CHIMBORAZO,MASCULINO,ZONA 3,Homicidios
788,MACHALA,JAMBELI CENTRO,MACHALA,35,SOLTERO,2014-04-09T00:00:00,2015-12-02T05:40:00,ECUADOR,EL_ORO,MASCULINO,ZONA 7,Asesinatos
789,GUAYAQUIL,MONTE SINAI,NUEVA PROSPERINA,25,SOLTERO,2014-01-09T00:00:00,2015-12-02T19:00:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Homicidios
790,JAMA,JAMA,PEDERNALES,42,UNION LIBRE,2014-03-09T00:00:00,2015-12-02T20:40:00,ECUADOR,MANABI,MASCULINO,ZONA 4,Asesinatos
791,JAMA,JAMA,PEDERNALES,38,SOLTERO,2014-03-09T00:00:00,2015-12-02T08:30:00,ECUADOR,MANABI,MASCULINO,ZONA 4,Asesinatos
792,BABAHOYO,MATA DE CACAO,BABAHOYO,24,SOLTERO,2014-05-09T00:00:00,2015-12-02T02:00:00,ECUADOR,LOS_RIOS,FEMENINO,ZONA 5,Femicidios
793,PEDRO_MONCAYO,TABACUNDO,CAYAMBE,27,SOLTERO,2014-05-09T00:00:00,2015-12-02T03:00:00,ECUADOR,PICHINCHA,MASCULINO,ZONA 2,Asesinatos
794,TULCAN,TUFIÑO,TULCAN,54,CASADO,2014-02-09T00:00:00,2015-12-02T18:00:00,ECUADOR,CARCHI,MASCULINO,ZONA 1,Homicidios
795,BABAHOYO,MATA DE CACAO,BABAHOYO,34,UNION LIBRE,2014-06-09T00:00:00,2015-12-02T04:00:00,ECUADOR,LOS_RIOS,MASCULINO,ZONA 5,Asesinatos
796,ESMERALDAS,BELLAVISTA NORTE,ESMERALDAS,63,SOLTERO,2014-07-09T00:00:00,2015-12-02T06:00:00,ECUADOR,ESMERALDAS,MASCULINO,ZONA 1,Homicidios
797,GUAYAQUIL,VICTORIA,9 DE OCTUBRE,50,CASADO,2014-05-09T00:00:00,2015-12-02T18:53:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Asesinatos
798,QUITO,GUAMANI,QUITUMBE,28,SOLTERO,2014-07-09T00:00:00,2015-12-02T10:00:00,ECUADOR,PICHINCHA,MASCULINO,ZONA 9,Homicidios
799,QUITO,COCHAPAMBA,EUGENIO ESPEJO,39,SOLTERO,2014-07-09T00:00:00,2015-12-02T12:15:00,ECUADOR,PICHINCHA,MASCULINO,ZONA 9,Homicidios
800,QUITO,QUITUMBE,QUITUMBE,38,SOLTERO,2014-07-09T00:00:00,2015-12-02T06:00:00,ECUADOR,PICHINCHA,MASCULINO,ZONA 9,Homicidios
801,VENTANAS,ZAPOTAL,VENTANAS,21,SOLTERO,2014-07-09T00:00:00,2015-12-02T06:00:00,ECUADOR,LOS_RIOS,MASCULINO,ZONA 5,Homicidios
802,QUILANGA,SAN ANTONIO DE LAS ARADAS,CALVAS,37,CASADO,2014-07-09T00:00:00,2015-12-02T00:10:00,ECUADOR,LOJA,MASCULINO,ZONA 7,Homicidios
803,MANTA,CENTRO,MANTA,51,SOLTERO,2014-07-09T00:00:00,2015-12-02T12:00:00,ECUADOR,MANABI,MASCULINO,ZONA 4,Asesinatos
804,GUAYAQUIL,TRINITARIA NORTE,ESTEROS,21,SOLTERO,2014-07-09T00:00:00,2015-12-02T23:00:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Asesinatos
805,ESMERALDAS,COLECTIVA,ESMERALDAS,30,SOLTERO,2014-07-09T00:00:00,2015-12-02T22:30:00,ECUADOR,ESMERALDAS,MASCULINO,ZONA 1,Homicidios
806,SALITRE,SALITRE NORTE,SALITRE,25,SOLTERO,2014-07-09T00:00:00,2015-12-02T06:00:00,ECUADOR,GUAYAS,MASCULINO,ZONA 5,Homicidios
807,DURAN,ARBOLITO,DURAN,44,SOLTERO,2014-07-09T00:00:00,2015-12-02T18:30:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Asesinatos
808,PASAJE,BUENA VISTA,PASAJE,53,CASADO,2014-07-09T00:00:00,2015-12-02T22:05:00,ECUADOR,EL_ORO,MASCULINO,ZONA 7,Asesinatos
809,AMBATO,LETAMENDI,AMBATO SUR,37,CASADO,2014-07-09T00:00:00,2015-12-02T17:30:00,ECUADOR,TUNGURAHUA,FEMENINO,ZONA 3,Femicidios
810,CUENCA,HUAYNA CAPAC,CUENCA SUR,20,SOLTERO,2014-08-09T00:00:00,2015-12-02T06:55:00,ECUADOR,AZUAY,MASCULINO,ZONA 6,Homicidios
811,BABA,BABA,BABAHOYO,55,SOLTERO,2014-08-09T00:00:00,2015-12-02T19:30:00,ECUADOR,LOS_RIOS,FEMENINO,ZONA 5,Asesinatos
812,GUAYAQUIL,VENEZUELA,9 DE OCTUBRE,26,UNION LIBRE,2014-09-09T00:00:00,2015-12-02T20:00:00,REPUBLICA DOMINICANA,GUAYAS,MASCULINO,ZONA 8,Asesinatos
813,SANTA_ROSA,SANTA ROSA OESTE,SANTA ROSA,36,SOLTERO,2014-11-09T00:00:00,2015-12-02T00:45:00,ECUADOR,EL_ORO,MASCULINO,ZONA 7,Asesinatos
814,GUAYAQUIL,MUCHO LOTE,PASCUALES,85,CASADO,2014-08-17T00:00:00,2015-12-02T10:45:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Homicidios
815,RIOBAMBA,PUCARA,RIOBAMBA,57,CASADO,2014-10-09T00:00:00,2015-12-02T11:30:00,ECUADOR,CHIMBORAZO,MASCULINO,ZONA 3,Homicidios
816,GUAYAQUIL,MUCHO LOTE,PASCUALES,65,CASADO,2014-11-09T00:00:00,2015-12-02T13:40:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Asesinatos
817,QUITO,CARAPUNGO,CALDERON,19,SOLTERO,2014-10-09T00:00:00,2015-12-02T14:00:00,ECUADOR,PICHINCHA,MASCULINO,ZONA 9,Homicidios
818,DURAN,ARBOLITO,DURAN,65,VIUDO,2014-11-09T00:00:00,2015-12-02T18:00:00,ECUADOR,GUAYAS,FEMENINO,ZONA 8,Asesinatos
819,CHONE,RICAURTE,CHONE,26,SOLTERO,2014-11-09T00:00:00,2015-12-02T16:30:00,ECUADOR,MANABI,MASCULINO,ZONA 4,Asesinatos
820,SANTO_DOMINGO,PLAN DE VIVIENDA,SANTO DOMINGO OESTE,25,SOLTERO,2014-12-09T00:00:00,2015-12-02T04:00:00,ECUADOR,SANTO_DOMINGO_DE_LOS_TSACHILAS,MASCULINO,ZONA 4,Asesinatos
821,ESMERALDAS,TERMINAL DE BOMBEO,ESMERALDAS,18,SOLTERO,2014-12-09T00:00:00,2015-12-02T09:30:00,ECUADOR,ESMERALDAS,MASCULINO,ZONA 1,Asesinatos
822,LA_CONCORDIA,CONCORDIA NORTE,LA CONCORDIA,44,SOLTERO,2014-12-09T00:00:00,2015-12-02T19:30:00,ECUADOR,SANTO_DOMINGO_DE_LOS_TSACHILAS,MASCULINO,ZONA 4,Asesinatos
823,GUAYAQUIL,FLORESTA,SUR,20,SOLTERO,2014-12-09T00:00:00,2015-12-02T20:20:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Asesinatos
824,DAULE,DAULE CENTRO,DAULE,41,SOLTERO,2014-09-13T00:00:00,2015-12-02T18:00:00,ECUADOR,GUAYAS,MASCULINO,ZONA 5,Asesinatos
825,GUAYAQUIL,FORTIN,NUEVA PROSPERINA,27,CASADO,2014-09-13T00:00:00,2015-12-02T21:30:00,ECUADOR,GUAYAS,FEMENINO,ZONA 8,Femicidios
826,CUENCA,BARRIAL BLANCO,CUENCA NORTE,2,SOLTERO,2014-09-14T00:00:00,2015-12-02T18:00:00,ECUADOR,AZUAY,FEMENINO,ZONA 6,Asesinatos
827,SAMBORONDON,TARIFA,SAMBORONDON,38,SOLTERO,2014-09-14T00:00:00,2015-12-02T17:00:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Asesinatos
828,GUAYAQUIL,FLORESTA,SUR,35,SOLTERO,2014-09-14T00:00:00,2015-12-02T20:30:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Asesinatos
829,GUAYAQUIL,FLORIDA,FLORIDA,27,SOLTERO,2014-09-14T00:00:00,2015-12-02T22:37:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Asesinatos
830,GUAYAQUIL,SUBURBIO,PORTETE,20,SOLTERO,2014-09-15T00:00:00,2015-12-02T12:35:00,ECUADOR,GUAYAS,MASCULINO,ZONA 8,Asesinatos
831,QUITO,SAN ANTONIO BAJO,LA DELICIA,61,VIUDO,2014-09-16T00:00:00,2015-12-02T01:00:00,ECUADOR,PICHINCHA,MASCULINO,ZONA 9,Homicidios
832,QUEVEDO,7 DE OCTUBRE,QUEVEDO,40,SOLTERO,2014-09-17T00:00:00,2015-12-02T00:50:00,ECUADOR,LOS_RIOS,MASCULINO,ZONA 5,Homicidios
833,PASAJE,OCHOA LEON,PASAJE,38,CASADO,2014-09-18T00:00:00,2015-12-02T18:10:00,ECUADOR,EL_ORO,MASCULINO,ZONA 7,Homicidios
834,LA_CONCORDIA,CONCORDIA NORTE,LA CONCORDIA,19,SOLTERO,2014-09-18T00:00:00,2015-12-02T22:00:00,ECUADOR,SANTO_DOMINGO_DE_LOS_TSACHILAS,MASCULINO,ZONA 4,Asesinatos
835,PORTOVIEJO,NUEVO PORTOVIEJO,PORTOVIEJO,72,CASADO,2014-09-18T00:00:00,2015-12-02T20:30:00,ECUADOR,MANABI,MASCULINO,ZONA 4,Asesinatos
836,PORTOVIEJO,EL GUABITO,PORTOVIEJO,41,SOLTERO,2014-09-18T00:00:00,2015-12-02T18:45:00,ECUADOR,MANABI,MASCULINO,ZONA 4,Asesinatos
837,EL_TRIUNFO,EL TRIUNFO CENTRO,EL TRIUNFO BUCAY,39,SOLTERO,2014-09-16T00:00:00,2015-12-02T19:30:00,ECUADOR,GUAYAS,FEMENINO,ZONA 5,Sicariatos
838,NARANJAL,PUERTO INCA,NARANJAL BALAO,21,SOLTERO,2014-09-20T00:00:00,2015-12-02T00:00:00,ECUADOR,GUAYAS,MASCULINO,ZONA 5,Asesinatos
839,SAN_JACINTO_DE_BUENA_FE,BUENA FE ESTE,BUENA FE,29,SOLTERO,2014-09-20T00:00:00,2015-12-02T19:10:00,ECUADOR,LOS_RIOS,MASCULINO,ZONA 5,Asesinatos
840,CUENCA,SUCRE,CUENCA SUR,20,SOLTERO,2014-09-21T00:00:00,2015-12-02T02:00:00,ECUADOR,AZUAY,MASCULINO,ZONA 6,Asesinatos
